took 20000 seconds.
Refactoring Type	Source Method	Target Class	Similarity Indice
Move Method	jdk.graal.compiler.hotspot.HotSpotHostBackend::emitStackOverflowCheck(CompilationResultBuilder):void	jdk.graal.compiler.lir.asm.CompilationResultBuilder	0.8936054887676363
Move Method	jdk.graal.compiler.java.BytecodeParser::returnAfterConstant(BciBlock):boolean	jdk.graal.compiler.bytecode.BytecodeStream	1.0
Move Method	jdk.graal.compiler.replacements.gc.G1WriteBarrierSnippets.G1WriteBarrierLowerer::lower(SnippetTemplate.AbstractTemplates, SnippetTemplate.SnippetInfo, G1ArrayRangePostWriteBarrierNode, LoweringTool):void	jdk.graal.compiler.nodes.gc.G1ArrayRangePostWriteBarrierNode	0.22988505747126436
Move Method	jdk.graal.compiler.java.BytecodeParser::getProfileForInvoke(InvokeKind):JavaTypeProfile	jdk.graal.compiler.phases.OptimisticOptimizations	0.8385185185185187
Move Method	jdk.graal.compiler.java.BytecodeParser::loadReferenceType(int, int):void	jdk.graal.compiler.nodes.graphbuilderconf.GraphBuilderConfiguration	1.0
Move Method	jdk.graal.compiler.nodes.calc.IntegerLowerThanNode.LowerOp::getSucceedingStampForX(IntegerStamp, IntegerStamp, boolean, boolean):IntegerStamp	jdk.graal.compiler.core.common.type.IntegerStamp	0.8644274716156053
Move Method	jdk.graal.compiler.hightiercodegen.NodeLowerer::lowerStatement(Node):void	jdk.graal.compiler.graph.Node	0.5803281351526961
Move Method	jdk.graal.compiler.nodes.StructuredGraph::checkFrameStatesAgainstInlinedMethods():boolean	jdk.graal.compiler.nodes.spi.ProfileProvider	0.8045157193642831
Move Method	jdk.graal.compiler.truffle.ExpansionStatistics.TreeNode::getSourceString():String	jdk.graal.compiler.graph.NodeSourcePosition	0.9405085336119821
Move Method	jdk.graal.compiler.truffle.PartialEvaluator::createDecodingInvocationPlugins(PartialEvaluatorConfiguration, Plugins, Providers):InvocationPlugins	jdk.graal.compiler.truffle.PartialEvaluatorConfiguration	0.5833333333333334
Move Method	jdk.graal.compiler.phases.common.ConditionalEliminationPhase.Instance::processNodes(HIRBlock):void	jdk.graal.compiler.core.common.cfg.BlockMap	0.7555555555555555
Move Method	jdk.graal.compiler.replacements.SnippetTemplate::snippetKillAnyIsExceptionHandler(Node):boolean	jdk.graal.compiler.graph.Node	0.5678234046655094
Move Method	jdk.graal.compiler.asm.aarch64.AArch64MacroAssembler::cacheWriteback(AArch64Address):void	jdk.graal.compiler.asm.aarch64.AArch64Address	1.0
Move Method	jdk.graal.compiler.replacements.PEGraphDecoder::handleNonInlinedInvoke(MethodScope, LoopScope, InvokeData):void	jdk.graal.compiler.nodes.StructuredGraph	0.486662483218989
Move Method	jdk.graal.compiler.code.ObjdumpDisassemblerProvider::getObjdump(OptionValues):String	jdk.graal.compiler.options.OptionValues	0.8931999999999999
Move Method	jdk.graal.compiler.hightiercodegen.NodeLowerer::dispatch(Node):void	jdk.graal.compiler.graph.Node	0.8201422115895792
Move Method	jdk.graal.compiler.hotspot.replacements.HotSpotAllocationSnippets::allocateArray(KlassPointer, int, int, int, FillContent, int, boolean, boolean, boolean, boolean, HotSpotAllocationProfilingData, boolean):Object	jdk.graal.compiler.hotspot.word.KlassPointer	1.0
Move Method	jdk.graal.compiler.hotspot.stubs.Stub::createLIRSuites():LIRSuites	jdk.graal.compiler.hotspot.meta.HotSpotProviders	0.27402022756005057
Move Method	jdk.graal.compiler.virtual.phases.ea.EffectsClosure.MergeProcessor::createValuePhi(Stamp):ValuePhiNode	jdk.graal.compiler.nodes.AbstractMergeNode	0.49268754340347876
Move Method	jdk.graal.compiler.hotspot.replacements.HotSpotAllocationSnippets.Templates::lower(NewMultiArrayNode, LoweringTool):void	jdk.graal.compiler.nodes.java.NewMultiArrayNode	0.6036231784720414
Move Method	jdk.graal.compiler.java.BytecodeParser::genByteSizedStoreIndexed(ValueNode, ValueNode, ValueNode, GuardingNode, GuardingNode):void	jdk.graal.compiler.nodes.graphbuilderconf.InvocationPluginContext	0.8510519580729163
Move Method	jdk.graal.compiler.hotspot.replacements.AssertionSnippets.Templates::lower(AssertionNode, LoweringTool):void	jdk.graal.compiler.replacements.nodes.AssertionNode	0.5120094191522764
Move Method	jdk.graal.compiler.hotspot.meta.DefaultHotSpotLoweringProvider::lowerStoreHubNode(StoreHubNode, StructuredGraph):void	jdk.graal.compiler.nodes.extended.StoreHubNode	0.6666666666666666
Move Method	jdk.graal.compiler.graph.Graph.NodeEventListener::event(NodeEvent, Node):void	jdk.graal.compiler.graph.Node	0.8409078251183508
Move Method	jdk.graal.compiler.hightiercodegen.irwalk.IRWalker::lowerNode(Node):boolean	jdk.graal.compiler.hightiercodegen.irwalk.IRWalkVerifier	1.0
Move Method	jdk.graal.compiler.lir.alloc.AllocationStageVerifier::verifyOperands(LIRInstruction, Value, OperandMode, EnumSet<OperandFlag>):void	jdk.graal.compiler.lir.LIRInstruction	0.17773809523809528
Move Method	jdk.graal.compiler.nodes.StructuredGraph::reduceTrivialMerge(AbstractMergeNode, boolean):void	jdk.graal.compiler.nodes.AbstractMergeNode	0.7877505354685885
Move Method	jdk.graal.compiler.lir.alloc.lsra.LinearScanWalker::changeSpillState(Interval, int):void	jdk.graal.compiler.lir.alloc.lsra.LinearScan	0.7016631038879182
Move Method	jdk.graal.compiler.virtual.phases.ea.PartialEscapeClosure::mayBeMaterialized(VirtualObjectNode):boolean	jdk.graal.compiler.graph.NodeMap	1.0
Move Method	jdk.graal.compiler.hotspot.amd64.AMD64HotSpotEpilogueBlockEndOp::leaveFrameAndRestoreRbp(CompilationResultBuilder, AMD64MacroAssembler):void	jdk.graal.compiler.asm.amd64.AMD64MacroAssembler	0.48967210408800343
Move Method	jdk.graal.compiler.hotspot.amd64.AMD64X87MathSnippets.Templates::lower(UnaryMathIntrinsicNode, LoweringTool):void	jdk.graal.compiler.replacements.nodes.UnaryMathIntrinsicNode	0.7366373885854406
